"Year","Media","Pais"
"1967","25.48","Bahrain"
"1967","25.48","Baker Island"
"1967","24.99","Bangladesh"
"1967","26.48","Barbados"
"1967","6.68","Belarus"
"1967","10.06","Belgium"
"1967","25.28","Belize"
"1967","26.98","Benin"
"1967","11.72","Bhutan"
"1967","21.46","Bolivia"
"1967","27.19","Bonaire, Saint Eustatius And Saba"
"1967","10.65","Bosnia And Herzegovina"
"1967","21.63","Botswana"
"1967","25.01","Brazil"
"1967","26.23","British Virgin Islands"
"1967","10.67","Bulgaria"
"1967","27.92","Burkina Faso"
"1967","23.81","Burma"
"1967","19.94","Burundi"
"1967","26.65","Cambodia"
"1967","24.37","Cameroon"
"1967","-5.28","Canada"
"1967","24.03","Cape Verde"
"1967","26.78","Cayman Islands"
"1967","25.11","Central African Republic"
"1967","26.95","Chad"
"1967","9.57","Chile"
"1967","6.4","China"
"1967","25.95","Christmas Island"
"1967","24.84","Colombia"
"1967","25.89","Comoros"
"1967","24.44","Congo"
"1967","23.64","Congo (Democratic Republic Of The)"
"1967","25.44","Costa Rica"
"1967","25.81","Côte D'Ivoire"
"1967","11.74","Croatia"
"1967","25.58","Cuba"
"1967","27.36","Curaçao"
"1967","18.37","Cyprus"
"1967","8.55","Czech Republic"
"1967","-18.03","Denmark"
"1967","8.71","Denmark (Europe)"
"1967","28.56","Djibouti"
"1967","26.09","Dominica"
"1967","25.77","Dominican Republic"
"1967","21.81","Ecuador"
"1967","22.28","Egypt"
"1967","24.91","El Salvador"
"1967","25.03","Equatorial Guinea"
"1967","26.37","Eritrea"
"1967","5.43","Estonia"
"1967","22.72","Ethiopia"
"1967","8.33","Europe"
"1967","6.39","Falkland Islands (Islas Malvinas)"
"1967","6.74","Faroe Islands"
"1967","26.69","Federated States Of Micronesia"
"1967","24.95","Fiji"
"1967","2.01","Finland"
"1967","13.09","France"
"1967","10.76","France (Europe)"
"1967","25.75","French Guiana"
"1967","25.99","French Polynesia"
"1967","4.32","French Southern And Antarctic Lands"
"1967","24.29","Gabon"
"1967","27.17","Gambia"
"1967","18.62","Gaza Strip"
"1967","7.83","Georgia"
"1967","9.04","Germany"
"1967","26.58","Ghana"
"1967","14.86","Greece"
"1967","-18.58","Greenland"
"1967","26.76","Grenada"
"1967","26.26","Guadeloupe"
"1967","26.82","Guam"
"1967","23.15","Guatemala"
"1967","11.15","Guernsey"
"1967","25.29","Guinea"
"1967","26.49","Guinea Bissau"
"1967","26.01","Guyana"
"1967","26.57","Haiti"
"1967","2.04","Heard Island And Mcdonald Islands"
"1967","24.76","Honduras"
"1967","22.65","Hong Kong"
"1967","10.32","Hungary"
"1967","1.01","Iceland"
"1967","23.99","India"
"1967","25.84","Indonesia"
"1967","17.28","Iran"
"1967","21.08","Iraq"
"1967","9.49","Ireland"
"1967","9.62","Isle Of Man"
"1967","19.08","Israel"
"1967","13.14","Italy"
"1967","26.19","Jamaica"
"1967","12.27","Japan"
"1967","11.15","Jersey"
"1967","18.64","Jordan"
"1967","5.92","Kazakhstan"
"1967","24.14","Kenya"
"1967","27.34","Kingman Reef"
"1967","26.91","Kiribati"
"1967","24.45","Kuwait"
"1967","3.18","Kyrgyzstan"
"1967","23.53","Laos"
"1967","6.07","Latvia"
"1967","17.02","Lebanon"
"1967","13.76","Lesotho"
"1967","25.3","Liberia"
"1967","22.05","Libya"
"1967","5.18","Liechtenstein"
"1967","6.89","Lithuania"
"1967","9.74","Luxembourg"
"1967","22.34","Macau"
"1967","10.37","Macedonia"
"1967","23.15","Madagascar"
"1967","21.54","Malawi"
"1967","25.93","Malaysia"
"1967","28.2","Mali"
"1967","18.61","Malta"
"1967","26.09","Martinique"
"1967","27.28","Mauritania"
"1967","23.72","Mauritius"
"1967","26.6","Mayotte"
"1967","20.68","Mexico"
"1967","9.59","Moldova"
"1967","9.53","Monaco"
"1967","-0.91","Mongolia"
"1967","10.35","Montenegro"
"1967","26.3","Montserrat"
"1967","17.54","Morocco"
"1967","23.78","Mozambique"
"1967","20.37","Namibia"
"1967","14.77","Nepal"
"1967","10.29","Netherlands"
"1967","9.92","Netherlands (Europe)"
"1967","22.93","New Caledonia"
"1967","10.5","New Zealand"
"1967","25.96","Nicaragua"
"1967","27.3","Niger"
"1967","26.6","Nigeria"
"1967","25.16","Niue"
"1967","2.16","North America"
"1967","6.85","North Korea"
"1967","26.82","Northern Mariana Islands"
"1967","0.42","Norway"
"1967","21.46","Oceania"
"1967","26.82","Oman"
"1967","20.35","Pakistan"
"1967","27.36","Palau"
"1967","22.97","Palestina"
"1967","27.37","Palmyra Atoll"
"1967","26.23","Panama"
"1967","24.33","Papua New Guinea"
"1967","23.92","Paraguay"
"1967","19.96","Peru"
"1967","26.57","Philippines"
"1967","8.54","Poland"
"1967","14.7","Portugal"
"1967","25.35","Puerto Rico"
"1967","26.56","Qatar"
"1967","23.56","Reunion"
"1967","9.29","Romania"
"1967","-4.36","Russia"
"1967","19.1","Rwanda"
"1967","26.48","Saint Barthélemy"
"1967","25.76","Saint Kitts And Nevis"
"1967","26.66","Saint Lucia"
"1967","26.48","Saint Martin"
"1967","5.1","Saint Pierre And Miquelon"
"1967","26.8","Saint Vincent And The Grenadines"
"1967","26.12","Samoa"
"1967","14.27","San Marino"
"1967","25.86","Sao Tome And Principe"
"1967","25.17","Saudi Arabia"
"1967","27.59","Senegal"
"1967","10.32","Serbia"
"1967","26.92","Seychelles"
"1967","25.98","Sierra Leone"
"1967","26.68","Singapore"
"1967","26.48","Sint Maarten"
"1967","8.27","Slovakia"
"1967","10.13","Slovenia"
"1967","26.53","Solomon Islands"
"1967","26.94","Somalia"
"1967","17.31","South Africa"
"1967","22.09","South America"
"1967","1.42","South Georgia And The South Sandwich Isla"
"1967","12.05","South Korea"
"1967","13.7","Spain"
"1967","27.06","Sri Lanka"
"1967","26.63","Sudan"
"1967","26.28","Suriname"
"1967","-8.07","Svalbard And Jan Mayen"
"1967","18.82","Swaziland"
"1967","2.93","Sweden"
"1967","7.48","Switzerland"
"1967","17.2","Syria"
"1967","22","Taiwan"
"1967","3.88","Tajikistan"
"1967","22.35","Tanzania"
"1967","26.1","Thailand"
"1967","25.85","Timor Leste"
"1967","26.7","Togo"
"1967","23.33","Tonga"
"1967","26.12","Trinidad And Tobago"
"1967","19.95","Tunisia"
"1967","11.02","Turkey"
"1967","14.95","Turkmenistan"
"1967","26.99","Turks And Caicas Islands"
"1967","22.93","Uganda"
"1967","8.33","Ukraine"
"1967","27.64","United Arab Emirates"
"1967","8.83","United Kingdom"
"1967","8.99","United Kingdom (Europe)"
"1967","8.9","United States"
"1967","17.7","Uruguay"
"1967","12.64","Uzbekistan"
"1967","25.06","Venezuela"
"1967","23.64","Vietnam"
"1967","26.23","Virgin Islands"
"1967","22.35","Western Sahara"
"1967","26.27","Yemen"
"1967","21.25","Zambia"
"1967","21.15","Zimbabwe"
"1968","13.76","Afghanistan"
"1968","24.01","Africa"
"1968","5.17","Åland"
"1968","12.87","Albania"
"1968","23.19","Algeria"
"1968","26.48","American Samoa"
"1968","11.44","Andorra"
"1968","21.75","Angola"
"1968","26.61","Anguilla"
"1968","26.42","Antigua And Barbuda"
"1968","15.2","Argentina"
"1968","8.91","Armenia"
"1968","28.11","Aruba"
"1968","7.38","Asia"
"1968","21.46","Australia"
"1968","6.38","Austria"
"1968","11.7","Azerbaijan"
"1968","24.89","Bahamas"
"1968","25.92","Bahrain"
"1968","25.63","Baker Island"
"1968","24.94","Bangladesh"
"1968","26.5","Barbados"
"1968","5.68","Belarus"
"1968","9.41","Belgium"
"1968","25.05","Belize"
"1968","27.18","Benin"
"1968","11.63","Bhutan"
"1968","21.13","Bolivia"
"1968","27.34","Bonaire, Saint Eustatius And Saba"
"1968","10.67","Bosnia And Herzegovina"
"1968","21.93","Botswana"
"1968","24.63","Brazil"
"1968","26.32","British Virgin Islands"
"1968","11.01","Bulgaria"
"1968","28.12","Burkina Faso"
"1968","23.86","Burma"
"1968","19.93","Burundi"
"1968","27.01","Cambodia"
"1968","24.36","Cameroon"
"1968","-4.65","Canada"
"1968","23.88","Cape Verde"
"1968","26.48","Cayman Islands"
"1968","25.14","Central African Republic"
"1968","27.06","Chad"
"1968","9.88","Chile"
"1968","6.73","China"
"1968","25.81","Christmas Island"
"1968","24.81","Colombia"
"1968","25.41","Comoros"
"1968","24.43","Congo"
"1968","23.62","Congo (Democratic Republic Of The)"
"1968","25.47","Costa Rica"
"1968","26.06","Côte D'Ivoire"
"1968","11.58","Croatia"
"1968","25.24","Cuba"
"1968","27.56","Curaçao"
"1968","19.19","Cyprus"
"1968","7.9","Czech Republic"
"1968","-18.28","Denmark"
"1968","8.12","Denmark (Europe)"
"1968","28.54","Djibouti"
"1968","26.13","Dominica"
"1968","25.77","Dominican Republic"
"1968","21.89","Ecuador"
"1968","22.74","Egypt"
"1968","24.77","El Salvador"
"1968","25","Equatorial Guinea"
"1968","26.46","Eritrea"
"1968","4.62","Estonia"
"1968","22.64","Ethiopia"
"1968","7.89","Europe"
"1968","6.69","Falkland Islands (Islas Malvinas)"
"1968","6.48","Faroe Islands"
"1968","26.71","Federated States Of Micronesia"
"1968","25.07","Fiji"
"1968","0.49","Finland"
"1968","12.8","France"
"1968","10.41","France (Europe)"
"1968","25.77","French Guiana"
"1968","25.92","French Polynesia"
"1968","5.27","French Southern And Antarctic Lands"
"1968","24.26","Gabon"
"1968","27.32","Gambia"
"1968","19.6","Gaza Strip"
"1968","8.68","Georgia"
"1968","8.32","Germany"
"1968","26.73","Ghana"
"1968","15.11","Greece"
"1968","-18.82","Greenland"
"1968","26.75","Grenada"
"1968","26.31","Guadeloupe"
"1968","26.7","Guam"
"1968","23.02","Guatemala"
"1968","10.99","Guernsey"
"1968","25.57","Guinea"
"1968","26.65","Guinea Bissau"
"1968","25.91","Guyana"
"1968","26.53","Haiti"
"1968","2.78","Heard Island And Mcdonald Islands"
"1968","24.59","Honduras"
"1968","22.82","Hong Kong"
"1968","10.22","Hungary"
"1968","0.89","Iceland"
"1968","23.86","India"
"1968","25.95","Indonesia"
"1968","17.55","Iran"
"1968","22.02","Iraq"
"1968","9.59","Ireland"
"1968","9.45","Isle Of Man"
"1968","19.98","Israel"
"1968","12.85","Italy"
"1968","26.19","Jamaica"
"1968","12.19","Japan"
"1968","10.99","Jersey"
"1968","19.69","Jordan"
"1968","5.39","Kazakhstan"
"1968","23.58","Kenya"
"1968","27.44","Kingman Reef"
"1968","26.86","Kiribati"
"1968","25.33","Kuwait"
"1968","3.51","Kyrgyzstan"
"1968","23.85","Laos"
"1968","5.18","Latvia"
"1968","18.08","Lebanon"
"1968","13.54","Lesotho"
"1968","25.52","Liberia"
"1968","22.47","Libya"
"1968","4.68","Liechtenstein"
"1968","5.91","Lithuania"
"1968","9.08","Luxembourg"
"1968","22.61","Macau"
"1968","10.77","Macedonia"
"1968","22.49","Madagascar"
"1968","21.24","Malawi"
"1968","26.08","Malaysia"
"1968","28.54","Mali"
"1968","18.69","Malta"
"1968","26.13","Martinique"
"1968","27.58","Mauritania"
"1968","23.2","Mauritius"
"1968","26.07","Mayotte"
"1968","20.32","Mexico"
"1968","9.48","Moldova"
"1968","9.05","Monaco"
"1968","-0.98","Mongolia"
"1968","10.46","Montenegro"
"1968","26.36","Montserrat"
"1968","17.72","Morocco"
"1968","23.42","Mozambique"
"1968","20.42","Namibia"
"1968","14.62","Nepal"
"1968","9.55","Netherlands"
"1968","9.15","Netherlands (Europe)"
"1968","22.39","New Caledonia"
"1968","10.51","New Zealand"
"1968","25.78","Nicaragua"
"1968","27.5","Niger"
"1968","26.8","Nigeria"
"1968","25.05","Niue"
"1968","2.22","North America"
"1968","6.99","North Korea"
"1968","26.7","Northern Mariana Islands"
"1968","-0.69","Norway"
"1968","21.32","Oceania"
"1968","26.73","Oman"
"1968","20.34","Pakistan"
"1968","27.5","Palau"
"1968","23.11","Palestina"
"1968","27.48","Palmyra Atoll"
"1968","26.31","Panama"
"1968","24.48","Papua New Guinea"
"1968","23.51","Paraguay"
"1968","19.95","Peru"
"1968","26.71","Philippines"
"1968","7.93","Poland"
"1968","14.93","Portugal"
"1968","25.42","Puerto Rico"
"1968","26.7","Qatar"
"1968","23.04","Reunion"
"1968","9.42","Romania"
"1968","-5.59","Russia"
"1968","19.06","Rwanda"
"1968","26.61","Saint Barthélemy"
"1968","25.84","Saint Kitts And Nevis"
"1968","26.69","Saint Lucia"
"1968","26.61","Saint Martin"
"1968","4.71","Saint Pierre And Miquelon"
"1968","26.82","Saint Vincent And The Grenadines"
"1968","26.24","Samoa"
"1968","13.91","San Marino"
"1968","25.87","Sao Tome And Principe"
"1968","25.43","Saudi Arabia"
"1968","27.8","Senegal"
"1968","10.44","Serbia"
"1968","26.66","Seychelles"
"1968","26.17","Sierra Leone"
"1968","26.75","Singapore"
"1968","26.61","Sint Maarten"
"1968","7.96","Slovakia"
"1968","9.78","Slovenia"
"1968","26.54","Solomon Islands"
"1968","26.61","Somalia"
"1968","17.04","South Africa"
"1968","21.91","South America"
"1968","1.88","South Georgia And The South Sandwich Isla"
"1968","11.96","South Korea"
"1968","13.94","Spain"
"1968","27.14","Sri Lanka"
"1968","26.87","Sudan"
"1968","26.2","Suriname"
"1968","-9.68","Svalbard And Jan Mayen"
"1968","18.73","Swaziland"
"1968","1.91","Sweden"
"1968","7.06","Switzerland"
"1968","18.28","Syria"
"1968","21.72","Taiwan"
"1968","4.15","Tajikistan"
"1968","21.97","Tanzania"
"1968","26.36","Thailand"
"1968","26.27","Timor Leste"
"1968","26.85","Togo"
"1968","23.41","Tonga"
"1968","26.08","Trinidad And Tobago"
"1968","20.25","Tunisia"
"1968","11.93","Turkey"
"1968","15.13","Turkmenistan"
"1968","26.85","Turks And Caicas Islands"
"1968","22.76","Uganda"
"1968","8.09","Ukraine"
"1968","27.47","United Arab Emirates"
"1968","8.57","United Kingdom"
"1968","8.69","United Kingdom (Europe)"
"1968","8.55","United States"
"1968","17.61","Uruguay"
"1968","12.6","Uzbekistan"
"1968","25.08","Venezuela"
"1968","23.9","Vietnam"
"1968","26.32","Virgin Islands"
"1968","22.28","Western Sahara"
"1968","26.1","Yemen"
"1968","21.25","Zambia"
"1968","21.36","Zimbabwe"
"1969","13.81","Afghanistan"
"1969","24.55","Africa"
"1969","4.92","Åland"
"1969","12.8","Albania"
"1969","23.46","Algeria"
"1969","26.94","American Samoa"
"1969","10.88","Andorra"
"1969","22.19","Angola"
"1969","27.05","Anguilla"
"1969","26.88","Antigua And Barbuda"
"1969","15.26","Argentina"
"1969","8.23","Armenia"
"1969","28.63","Aruba"
"1969","6.89","Asia"
"1969","21.85","Australia"
"1969","6","Austria"
"1969","10.46","Azerbaijan"
"1969","25.21","Bahamas"
"1969","26.59","Bahrain"
"1969","25.86","Baker Island"
"1969","25.25","Bangladesh"
"1969","27.11","Barbados"
"1969","4.57","Belarus"
"1969","9.55","Belgium"
"1969","25.62","Belize"
"1969","27.57","Benin"
"1969","12.29","Bhutan"
"1969","21.75","Bolivia"
"1969","27.86","Bonaire, Saint Eustatius And Saba"
"1969","10.17","Bosnia And Herzegovina"
"1969","22.31","Botswana"
"1969","25.28","Brazil"
"1969","26.78","British Virgin Islands"
"1969","10.36","Bulgaria"
"1969","28.73","Burkina Faso"
"1969","24.14","Burma"
"1969","20.36","Burundi"
"1969","27.27","Cambodia"
"1969","24.66","Cameroon"
"1969","-4.5","Canada"
"1969","24.97","Cape Verde"
"1969","26.96","Cayman Islands"
"1969","25.48","Central African Republic"
"1969","27.9","Chad"
"1969","9.86","Chile"
"1969","6.46","China"
"1969","26.21","Christmas Island"
"1969","25.18","Colombia"
"1969","26.13","Comoros"
"1969","24.7","Congo"
"1969","24","Congo (Democratic Republic Of The)"
"1969","25.95","Costa Rica"
"1969","26.42","Côte D'Ivoire"
"1969","11.1","Croatia"
"1969","25.66","Cuba"
"1969","28.09","Curaçao"
"1969","19.21","Cyprus"
"1969","7.37","Czech Republic"
"1969","-17.87","Denmark"
"1969","7.63","Denmark (Europe)"
"1969","29.15","Djibouti"
"1969","26.66","Dominica"
"1969","26.09","Dominican Republic"
"1969","22.42","Ecuador"
"1969","23.4","Egypt"
"1969","25.36","El Salvador"
"1969","25.19","Equatorial Guinea"
"1969","27.02","Eritrea"
"1969","3.81","Estonia"
"1969","23.19","Ethiopia"
"1969","7.42","Europe"
"1969","6.13","Falkland Islands (Islas Malvinas)"
"1969","6.34","Faroe Islands"
"1969","26.86","Federated States Of Micronesia"
"1969","25.03","Fiji"
"1969","0.53","Finland"
"1969","12.83","France"
"1969","10.34","France (Europe)"
"1969","26.42","French Guiana"
"1969","26.72","French Polynesia"
"1969","4.71","French Southern And Antarctic Lands"
"1969","24.5","Gabon"
"1969","28.34","Gambia"
"1969","19.88","Gaza Strip"
"1969","7.92","Georgia"
"1969","7.91","Germany"
"1969","27.13","Ghana"
"1969","15.04","Greece"
"1969","-18.39","Greenland"
"1969","27.42","Grenada"
"1969","26.8","Guadeloupe"
"1969","26.96","Guam"
"1969","23.74","Guatemala"
"1969","11.18","Guernsey"
"1969","26.01","Guinea"
"1969","27.43","Guinea Bissau"
"1969","26.71","Guyana"
"1969","26.79","Haiti"
"1969","2.23","Heard Island And Mcdonald Islands"
"1969","25.19","Honduras"
"1969","22.61","Hong Kong"
"1969","9.55","Hungary"
"1969","0.65","Iceland"
"1969","24.5","India"
"1969","26.11","Indonesia"
"1969","17.52","Iran"
"1969","22.39","Iraq"
"1969","9.33","Ireland"
"1969","9.26","Isle Of Man"
"1969","20.34","Israel"
"1969","12.63","Italy"
"1969","26.54","Jamaica"
"1969","11.85","Japan"
"1969","11.18","Jersey"
"1969","20.14","Jordan"
"1969","3.72","Kazakhstan"
"1969","24.28","Kenya"
"1969","27.55","Kingman Reef"
"1969","27.22","Kiribati"
"1969","25.68","Kuwait"
"1969","2.37","Kyrgyzstan"
"1969","24.13","Laos"
"1969","4.18","Latvia"
"1969","18.27","Lebanon"
"1969","14.34","Lesotho"
"1969","25.73","Liberia"
"1969","23.13","Libya"
"1969","4.42","Liechtenstein"
"1969","4.7","Lithuania"
"1969","9.16","Luxembourg"
"1969","22.35","Macau"
"1969","10.53","Macedonia"
"1969","23.4","Madagascar"
"1969","21.78","Malawi"
"1969","26.32","Malaysia"
"1969","29.16","Mali"
"1969","18.31","Malta"
"1969","26.66","Martinique"
"1969","28.13","Mauritania"
"1969","24.11","Mauritius"
"1969","26.83","Mayotte"
"1969","20.96","Mexico"
"1969","8.2","Moldova"
"1969","8.68","Monaco"
"1969","-1.6","Mongolia"
"1969","10.16","Montenegro"
"1969","26.83","Montserrat"
"1969","17.62","Morocco"
"1969","24","Mozambique"
"1969","20.84","Namibia"
"1969","15.4","Nepal"
"1969","9.53","Netherlands"
"1969","9.12","Netherlands (Europe)"
"1969","22.74","New Caledonia"
"1969","10.45","New Zealand"
"1969","26.36","Nicaragua"
"1969","28.5","Niger"
"1969","27.21","Nigeria"
"1969","25.07","Niue"
"1969","2.48","North America"
"1969","6.12","North Korea"
"1969","26.96","Northern Mariana Islands"
"1969","-0.14","Norway"
"1969","21.68","Oceania"
"1969","27.39","Oman"
"1969","21.03","Pakistan"
"1969","27.5","Palau"
"1969","23.42","Palestina"
"1969","27.58","Palmyra Atoll"
"1969","26.72","Panama"
"1969","24.7","Papua New Guinea"
"1969","23.69","Paraguay"
"1969","20.59","Peru"
"1969","27.02","Philippines"
"1969","6.66","Poland"
"1969","14.41","Portugal"
"1969","26","Puerto Rico"
"1969","27.49","Qatar"
"1969","23.88","Reunion"
"1969","8.44","Romania"
"1969","-6.77","Russia"
"1969","19.47","Rwanda"
"1969","27.05","Saint Barthélemy"
"1969","26.31","Saint Kitts And Nevis"
"1969","27.28","Saint Lucia"
"1969","27.05","Saint Martin"
"1969","5.72","Saint Pierre And Miquelon"
"1969","27.43","Saint Vincent And The Grenadines"
"1969","26.64","Samoa"
"1969","13.71","San Marino"
"1969","26.04","Sao Tome And Principe"
"1969","26.2","Saudi Arabia"
"1969","28.71","Senegal"
"1969","9.77","Serbia"
"1969","27.09","Seychelles"
"1969","26.44","Sierra Leone"
"1969","27.06","Singapore"
"1969","27.05","Sint Maarten"
"1969","7.33","Slovakia"
"1969","9.42","Slovenia"
